Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL
2000-02-03,0.7781160473823547,0.7851773795505921,0.7550500446089391,0.7555207598633433,475193600
2000-02-04,0.8134208917617798,0.8284840786669208,0.7804693722222915,0.7828228977600021,425320000
2000-02-07,0.8590812683105469,0.8604934138836076,0.7978869862150525,0.8134209394741068,441067200
2000-02-08,0.8652009963989258,0.8746148950108742,0.8378987194747284,0.8586102818957885,408643200
2000-02-09,0.8482541441917419,0.8821470388970238,0.8468420994635696,0.8595518092797232,299364800
2000-02-10,0.854844868183136,0.8576690582270244,0.8284839678106916,0.8501378177375468,302982400
2000-02-11,0.8190690875053406,0.8595517388347521,0.8153034676077247,0.8557861189371362,212251200
2000-02-14,0.8722617030143738,0.8727324182092365,0.8181278969455666,0.823305613251033,367539200
2000-02-15,0.8962687849998474,0.9033301139272212,0.8675544637490287,0.8680251787873938,485744000
2000-02-16,0.8595518469810486,0.889679122801532,0.8444886615848045,0.886854128193323,378246400
2000-02-17,0.8652009963989258,0.8699079457049,0.8520205729791547,0.867554471051913,289497600
2000-02-18,0.8378986120223999,0.868966404183775,0.8350735679408415,0.8633180255174954,233441600
2000-02-22,0.857198178768158,0.8807348343044845,0.8035350586704019,0.8294252389782603,422296000
2000-02-23,0.8755565881729126,0.8962690618452767,0.8360153060326798,0.8528441029026301,473099200
2000-02-24,0.8676717281341553,0.8972102285189305,0.8416642945005687,0.8835590899672174,376432000
2000-02-25,0.8313083052635193,0.8812058745331064,0.8294255450866271,0.8647305414208034,249144000
2000-02-28,0.8529619574546814,0.866142381723562,0.8162449248046225,0.8294253490735032,328328000
2000-02-29,0.8633183836936951,0.8830886222557488,0.8477836766988205,0.8553156223282908,368961600
2000-03-01,0.9814707636833191,0.9946511916178374,0.8925034784774286,0.8929741936809922,1077003200
2000-03-02,0.9188642501831055,0.9635832965711344,0.9089787290203113,0.9565227702817597,311259200
2000-03-03,0.9640535116195679,0.9658191201138616,0.9038006887912583,0.940516858323867,323366400
2000-03-06,0.9466373324394226,0.9725274730122692,0.9414587613079574,0.9489908078901356,210560000
2000-03-07,0.9254541397094727,0.9598177571546882,0.9122737118656696,0.9522857105974026,273011200
2000-03-08,0.9188642501831055,0.933456822391708,0.8929741118890391,0.9254540613120318,271230400
2000-03-09,0.9207471013069153,0.9414586687112196,0.8906206274389135,0.9103908650907275,276718400
2000-03-10,0.9471079707145691,0.9635833031182318,0.9113322104559534,0.9165107811668007,248606400
2000-03-13,0.9136856198310852,0.9527561780005203,0.9000344803374095,0.9198055191957079,303956800
2000-03-14,0.8604933023452759,0.9358102371128767,0.858610441825254,0.9129795980002555,428579200
2000-03-15,0.8755565881729126,0.9056838683139333,0.8595519702489394,0.8708496374526469,443609600
2000-03-16,0.9155682921409607,0.91886400128209,0.8623758844801921,0.8835590665490453,378100800
2000-03-17,0.9414584636688232,0.9414584636688232,0.900975762401454,0.9047422872951904,305043200
2000-03-20,0.9263954758644104,0.9508734682604827,0.9216884248987225,0.930161900994617,204489600
2000-03-21,1.0163047313690186,1.0299557690430432,0.9160398145134382,0.9231003389123884,524328000
2000-03-22,1.085972547531128,1.087385497339081,0.9908853796460986,1.000064877419851,567996800
2000-03-23,1.0643196105957031,1.1325752163493314,1.0544340898856828,1.0694972760061383,562564800
2000-03-24,1.0445482730865479,1.0840895402488382,1.0205409027803418,1.0727918773246028,446913600
2000-03-27,1.051138997077942,1.090209553344374,1.030897244127657,1.0365465286978808,279182400
2000-03-28,1.0478436946868896,1.0694966795587988,1.0327796119394799,1.0337210416922318,202966400
2000-03-29,1.0238370895385742,1.0501979466156537,1.0079497216397673,1.0497273319492082,239836800
2000-03-30,0.9471079707145691,1.0370173826140212,0.9447543948963356,1.0059487739918722,414400000
2000-03-31,1.0228956937789917,1.033721741025212,0.9489907936658675,0.9598177459402342,404633600
2000-04-03,1.0040662288665771,1.0506688547687155,0.9748811756383029,1.020541566447639,328563200
2000-04-04,0.9588757753372192,1.0017119400785908,0.8793225388224357,0.998887751059427,660329600
2000-04-05,0.981942355632782,1.0007711662785985,0.9339276918375126,0.9525210945848777,457665600
2000-04-06,0.9428714513778687,1.0130099077316101,0.9282780774396445,0.9838248693523262,259627200
2000-04-07,0.9922977089881897,0.9932390388298298,0.9452251833851416,0.958405611224416,242435200
2000-04-10,0.9414584636688232,0.9998294430978183,0.9395757040152184,0.9918266838438078,212262400
2000-04-11,0.8995636701583862,0.9405169837512052,0.8892074367461914,0.9301616553668364,541822400
2000-04-12,0.822834849357605,0.8962690299358372,0.7898842345945986,0.8962690299358372,941136000
2000-04-13,0.857198178768158,0.9038007748306404,0.8171861961999263,0.8397814719952331,529827200
2000-04-14,0.8426058888435364,0.8887369275941269,0.8209519869467474,0.8233055123532907,667620800
2000-04-17,0.9329861402511597,0.9334568554282674,0.8214227717674707,0.8247185321973187,409561600
2000-04-18,0.9555813074111938,0.9555813074111938,0.8990931772319857,0.9301618851434298,390924800
2000-04-19,0.9122731685638428,0.9809994574963606,0.901916937530924,0.950402384345213,520150400
2000-04-20,0.8953273892402649,0.9395757106877314,0.8816762503698418,0.9315737558461152,722120000
2000-04-24,0.907566487789154,0.907566487789154,0.8642595962498395,0.8661423559257128,443620800
2000-04-25,0.9664073586463928,0.969703068242625,0.9193348432655336,0.919805558363476,391641600
2000-04-26,0.9136856198310852,0.9640537421047056,0.9038009048711997,0.9536975075976584,366912000
2000-04-27,0.954638659954071,0.9565223241867816,0.8780277670070695,0.8826174639379565,326603200
2000-04-28,0.9343981742858887,0.9602884137518615,0.9136858017074901,0.9574642232809535,249580800
2000-05-01,0.9362808465957642,0.9424007459472986,0.9179227574796847,0.9405170811704711,226195200
2000-05-02,0.8877953290939331,0.950873257255102,0.8849711393646973,0.9282780299241384,236432000
2000-05-03,0.8666131496429443,0.9132149502638645,0.8407230145990349,0.8957981898376862,489798400
2000-05-04,0.8336618542671204,0.8680254714758951,0.8327204238729502,0.8670840410817251,399515200
2000-05-05,0.8520205020904541,0.8642594944072776,0.8338968683235907,0.8346028905490152,284076800
2000-05-08,0.8294254541397095,0.8562569708696357,0.8284840238751514,0.8442532824825075,184900800
2000-05-09,0.7941204905509949,0.837898910059451,0.7898842050444564,0.830837579466498,327140800
2000-05-10,0.7479895353317261,0.790825727803711,0.7437523943116839,0.7837643959362254,535091200
2000-05-11,0.7743500471115112,0.7851769954599915,0.7456357267283719,0.7635231490423542,499744000
2000-05-12,0.8105964660644531,0.8322495094776085,0.7890598695717906,0.798357472374306,306913600
2000-05-15,0.7606990337371826,0.8138913953183081,0.7541083691244358,0.8138913953183081,678932800
2000-05-16,0.7960032224655151,0.8214226424984603,0.7738795120644256,0.7871771885853671,440451200
2000-05-17,0.7635232210159302,0.7809399299475587,0.7559911765677831,0.7804692148790455,398092800
2000-05-18,0.7588164210319519,0.7903549422811418,0.757874990646964,0.7757624193584405,373777600
2000-05-19,0.7079773545265198,0.7475186281011243,0.7032694997979678,0.7475186281011243,740667200
2000-05-22,0.6773795485496521,0.7060947349440725,0.6477237864865278,0.7060947349440725,755507200
2000-05-23,0.6463114619255066,0.703269440087142,0.6448993670793473,0.6816164476043967,517585600
2000-05-24,0.6604331731796265,0.6759670690730305,0.6251281924164569,0.6491355612348577,678462400
2000-05-25,0.6572555899620056,0.697856344770185,0.6477235352625313,0.6665531921762036,406750400
2000-05-26,0.650547981262207,0.6769088375880451,0.6420754091272984,0.6627869790016852,181148800
2000-05-30,0.6594921350479126,0.6637284211904598,0.6157145637156944,0.6599627999886328,713059200
2000-05-31,0.6326603889465332,0.6872648981082345,0.6312482939542482,0.6543142384185785,433507200
2000-06-01,0.6712602972984314,0.6745551521626556,0.6053581720808104,0.6157144070810959,903840000
2000-06-02,0.697150468826294,0.7512842668594322,0.6703189022325525,0.7060946092737671,792848000
2000-06-05,0.6877356767654419,0.7173914362891277,0.6754966801507873,0.7027989141115145,323668800
2000-06-06,0.6995038390159607,0.7286888763002685,0.680204320667635,0.6926787221235738,525481600
2000-06-07,0.727276623249054,0.7305715273547349,0.690088885054645,0.7051529199443284,337019200
2000-06-08,0.7140963077545166,0.7418692482140333,0.7013865999388964,0.7352794893093699,238526400
2000-06-09,0.7211578488349915,0.7376331296886778,0.7108016132400965,0.7286889891964785,252358400
2000-06-12,0.686794102191925,0.7263353718476456,0.6844406275748635,0.7258646568125036,290337600
2000-06-13,0.7117429375648499,0.713155032557135,0.6641989536439041,0.686794183017696,351456000
2000-06-14,0.6811457276344299,0.7249232820735423,0.6787922027216422,0.7131549535990569,277446400
2000-06-15,0.6957382559776306,0.7032694453061449,0.6703187887817438,0.6872648320892657,248572800
2000-06-16,0.686794102191925,0.706094474498563,0.6707894893211479,0.7042108098888041,303564800
2000-06-19,0.7277474403381348,0.7371622937728416,0.6764378441467264,0.6820870779952151,394004800
2000-06-20,0.7625818252563477,0.7828227752321962,0.7409279758213458,0.7418693557214819,501390400
2000-06-21,0.8378986120223999,0.8576688423821159,0.7578746516814104,0.7606988912938689,490000000
2000-06-22,0.8096544742584229,0.8680254715517883,0.8068302836343492,0.8397818055340917,467712000
2000-06-23,0.7785865068435669,0.8228347849441978,0.76540608096454,0.8101250741953263,204965600
2000-06-26,0.8153034448623657,0.8247182988129776,0.7851770284214302,0.7908254078309487,185354400
2000-06-27,0.7795278429985046,0.836015109898653,0.7776450329845124,0.810124976396237,203470400
2000-06-28,0.8200104832649231,0.8341322872054702,0.7757622111785812,0.8030644894859807,286428800
2000-06-29,0.7719967365264893,0.8124793936258431,0.7691716915917358,0.7992989679156965,203660800
2000-06-30,0.7889428734779358,0.8275427775422649,0.7785866361018647,0.7955326852767908,323097600
2000-07-03,0.8030645251274109,0.8181277095895113,0.7851771004222426,0.7851771004222426,70828800
2000-07-05,0.7776450514793396,0.8313081297744394,0.7644646268779949,0.8021230906232577,265216000
2000-07-06,0.7804692387580872,0.7974160878882796,0.7475186298814064,0.7908254733755142,309545600
2000-07-07,0.8200104832649231,0.8256597176902847,0.7851770655746882,0.7922375401706762,263603200
2000-07-10,0.8604933023452759,0.8774401531708323,0.8096543588073116,0.8148329291480553,397796000
2000-07-11,0.8576689958572388,0.8925032180181707,0.8350737173726643,0.8586103254309728,357896000
2000-07-12,0.8868540525436401,0.8877953821371929,0.8491955391926812,0.8755563879238292,225433600
2000-07-13,0.8510792851448059,0.9132149883799178,0.8247184338992825,0.8812057567996887,445659200
2000-07-14,0.8689665794372559,0.8887368137842396,0.8567275852033064,0.8604932052598236,190276800
2000-07-17,0.8783814311027527,0.8859125702007896,0.8604931531193537,0.8774400010060036,260002400
2000-07-18,0.8623760342597961,0.8868541252520074,0.8567276540007697,0.8812057449929808,318404800
2000-07-19,0.7936496138572693,0.8557861126618018,0.7795278102945244,0.8313080751269891,457872800
2000-07-20,0.8303667902946472,0.8595518308661234,0.8153035549014764,0.8284839801442486,465572800
2000-07-21,0.806830108165741,0.8378988127995295,0.797416107946615,0.818833795595984,196235200
2000-07-24,0.7333970069885254,0.7964741050212634,0.715508722037957,0.7917671035422024,412171200
2000-07-25,0.7541084289550781,0.7625818539618697,0.7390451935612855,0.7578748537253449,211607200
2000-07-26,0.7541084289550781,0.7719967091835654,0.7418693836473339,0.7508135237615776,210470400
2000-07-27,0.7832934856414795,0.802123146192898,0.7512842543242639,0.753167064513473,294985600
2000-07-28,0.7277474403381348,0.7908253644961445,0.7060944489465254,0.7875304599280343,237893600
2000-07-31,0.7654061317443848,0.7776451784544187,0.7343383277409634,0.7404573734422704,155299200
2000-08-01,0.7428109049797058,0.7705838539161527,0.7418694746493203,0.7578749466906548,137284000
2000-08-02,0.7117429375648499,0.7522255917757548,0.7108015576631033,0.7381037871042888,162355200
2000-08-03,0.7230405211448669,0.7239819512854414,0.6665532546098857,0.6863234383999327,339897600
2000-08-04,0.7136257290840149,0.7719966613622361,0.6976211147460559,0.7451650974302325,263121600
2000-08-07,0.7220991253852844,0.7390451189391675,0.7108015114331757,0.7211577455447643,187348000
2000-08-08,0.7042108178138733,0.7230404752972749,0.6976210586443462,0.722099095495721,176674400
2000-08-09,0.7155084609985352,0.7296303150325048,0.7117428913566889,0.7249233152707016,379640800
2000-08-10,0.7164499759674072,0.729630401442373,0.7136257858317229,0.7230405909395543,251714400
2000-08-11,0.71833336353302,0.7230403623642444,0.6863232876824285,0.7056236571917085,238056000
2000-08-14,0.7089188694953918,0.7183336757185596,0.6976212528656076,0.7169207760140082,156660000
2000-08-15,0.7032695412635803,0.7220992015114784,0.7004453511649572,0.7117429663080996,114200800
2000-08-16,0.7305716276168823,0.7381036712350639,0.7051530167180781,0.7060944467513671,143673600
2000-08-17,0.7748211622238159,0.7898844027296816,0.7277478254471782,0.7286892057022303,270900000
2000-08-18,0.7531671524047852,0.7804693865746959,0.7512843419958604,0.7738796255624677,190176000
2000-08-21,0.7606990337371826,0.7767036477967479,0.7475186095395956,0.7569325589864142,134467200
2000-08-22,0.7785865068435669,0.7955325532051677,0.7588163205390375,0.7625818907422768,276802400
2000-08-23,0.8181276321411133,0.8247182963674226,0.7691715582234498,0.7752915074072532,236863200
2000-08-24,0.8451945781707764,0.8529619296893047,0.8040058542299451,0.8235407302264189,310766400
2000-08-25,0.8557862043380737,0.8661424394195555,0.8491955895299882,0.8510792544153263,334460000
2000-08-28,0.8746148347854614,0.8887366873174659,0.8595516527922715,0.8623758422931143,359004800
2000-08-29,0.8915619850158691,0.8953275048359864,0.8689666538045056,0.8717908439489267,267030400
2000-08-30,0.8962687849998474,0.9038008289655862,0.8842650990076141,0.8887367410341085,285392800
2000-08-31,0.9179224371910095,0.926395003942767,0.8877950738437121,0.888265788756358,419596800
2000-09-01,0.9555813074111938,0.9584054977190092,0.9207470794617776,0.9235712697695928,256872000
2000-09-05,0.9405173063278198,0.9659368315932413,0.9376931157490256,0.9438131171243298,298642400
2000-09-06,0.8802644610404968,0.9395759831696014,0.8699082240029089,0.9245126947615254,355404000
2000-09-07,0.9339272975921631,0.9424006710964934,0.8774399844718734,0.8906204078125992,217464800
2000-09-08,0.8868540525436401,0.9282780853861251,0.8812056727476938,0.9282780853861251,195518400
2000-09-11,0.8802644610404968,0.9094495069121321,0.8755566052005486,0.8840300820251508,187381600
2000-09-12,0.8699079751968384,0.9047422973311438,0.8586103110047092,0.8637888805564299,187997600
2000-09-13,0.8736733198165894,0.89626854052261,0.8548445223006602,0.8548445223006602,305984000
2000-09-14,0.8564925193786621,0.8981518712931885,0.8557863962849407,0.8821472524912211,426552000
2000-09-15,0.8320140838623047,0.8764985133473431,0.8171862088570121,0.8699078997510128,394514400
2000-09-18,0.9136856198310852,0.9150976645061215,0.8294253583175273,0.8322495482262577,424536000
2000-09-19,0.9028594493865967,0.9113320188750986,0.8821469809535695,0.9000344550878548,271510400
2000-09-20,0.9195701479911804,0.9254538346591226,0.8821469443587299,0.894856652812804,227388000
2000-09-21,0.8539034128189087,0.8981516365415695,0.832249563530163,0.8812056923083109,510490400
2000-09-22,0.7861183881759644,0.7898840078724657,0.7531669281223331,0.7578747320724828,726700800
2000-09-25,0.8058887720108032,0.8360151933421532,0.7842357256384174,0.7945911063299628,435551200
2000-09-26,0.7748211622238159,0.8247186900449592,0.7738797819687637,0.8030648324460938,290936800
2000-09-27,0.7371622920036316,0.7945909318959997,0.7268060588368868,0.7795277496767629,402259200
2000-09-28,0.8058887720108032,0.8105965768452661,0.7249234081883397,0.7428108341568908,979585600
2000-09-29,0.387880802154541,0.436836944456176,0.3822324206729236,0.4245978963109313,7421640800
2000-10-02,0.36528629064559937,0.4029447791991678,0.35398867620243435,0.4020033741780656,2424788800
2000-10-03,0.33610132336616516,0.37658401046924306,0.33421768331367074,0.3756426052475505,2038120000
2000-10-04,0.3558714687824249,0.3577542537255833,0.3295106192429861,0.3370426640435653,1466024000
2000-10-05,0.3323347866535187,0.3690518684840774,0.3313933816760524,0.353988659794377,873006400
2000-10-06,0.3342176675796509,0.34551528389820113,0.31633024015915234,0.3417496883283745,612656800
2000-10-09,0.32762783765792847,0.34457383248765666,0.31821298267802584,0.3408082625627438,597564800
2000-10-10,0.31444746255874634,0.337984100943185,0.30879820174863015,0.3257450791508802,691101600
2000-10-11,0.2956177890300751,0.31633026309344253,0.28808662248407274,0.3031498354645491,1198422400
2000-10-12,0.30126702785491943,0.3135060493339493,0.29373498197692394,0.3059740034559539,1191064000
2000-10-13,0.3323347866535187,0.33327619163098493,0.3012669642966516,0.30503253392718976,1247752800
2000-10-16,0.3238622546195984,0.3502231054081087,0.32197858969890447,0.33610127492783465,820176000
2000-10-17,0.30314984917640686,0.330452110914737,0.29656006243829613,0.32668651490157774,601720000
2000-10-18,0.30314984917640686,0.3172716826896758,0.28243737417618753,0.2927936116762972,834265600
2000-10-19,0.2852623760700226,0.2984428022814905,0.2758475452964383,0.2885572815055462,1506724800
2000-10-20,0.2937348783016205,0.30691530030462405,0.2852622849867358,0.2871450946743368,791263200
2000-10-23,0.3069152534008026,0.3097402971092477,0.2927934287121433,0.3052678014608359,551292000
2000-10-24,0.2843208909034729,0.3144473276214207,0.28337948610728264,0.3116231132328498,804451200
2000-10-25,0.2786716818809509,0.2890279158029442,0.2777303020576651,0.2871451310167094,663969600
2000-10-26,0.2786716818809509,0.2843209412675257,0.2636084734235392,0.2833795363045768,721851200
2000-10-27,0.27961310744285583,0.2890279370954859,0.26925687275792404,0.284320962213307,744503200
2000-10-30,0.2909107506275177,0.3003255803923652,0.28243730076652757,0.2880865606366152,639189600
2000-10-31,0.2946763336658478,0.3050325429129576,0.2899693337795193,0.2975013782903619,885880800
2000-11-01,0.3087981343269348,0.31444739390361526,0.29279352036799605,0.29279352036799605,575366400
2000-11-02,0.33610132336616516,0.33798410866988027,0.31727166027277537,0.31821304035479797,590693600
2000-11-03,0.335159033536911,0.3464566745205022,0.3304520581271251,0.3464566745205022,515821600
2000-11-06,0.3229207694530487,0.3408081907018631,0.3144473464505303,0.3379839761441782,393478400
2000-11-07,0.32103708386421204,0.32856910092848873,0.31350589640859977,0.32386212762347344,301963200
2000-11-08,0.30220839381217957,0.3229208653803363,0.2984427984229806,0.32197860549942164,422088800
2000-11-09,0.3040911853313446,0.30879816042293784,0.2871451649456982,0.2993841851000853,476834400
2000-11-10,0.2871452569961548,0.29938428107401865,0.2871452569961548,0.29161690110743094,422251200
2000-11-13,0.29185205698013306,0.301266909511957,0.274906066556753,0.282437229587968,431816000
2000-11-14,0.30503255128860474,0.3087981462731312,0.294676341757132,0.30032557641269536,409001600
2000-11-15,0.2993842661380768,0.3040912676434376,0.28996943351815124,0.30173776689075715,282357600
2000-11-16,0.2862038016319275,0.29844282357212815,0.28432101634850343,0.2937349930449631,239372000
2000-11-17,0.2786716818809509,0.2899693207658931,0.2749061123084814,0.2890279158029442,446180000
2000-11-20,0.2852623760700226,0.2937349720901778,0.27490616529171835,0.2800838558763499,408066400
2000-11-21,0.28337958455085754,0.2937349654873432,0.2824373246789415,0.28902796501087974,301952000
2000-11-22,0.2786716818809509,0.28808653597965833,0.27678889709471616,0.2833795363045768,280532000
2000-11-24,0.2909107506275177,0.29373494061842015,0.28337956055866764,0.2840856080563932,160932800
2000-11-27,0.28149595856666565,0.3003256206184341,0.2786717430578183,0.29938421544881827,258792800
2000-11-28,0.27161121368408203,0.286203732561666,0.27019911877738095,0.28149590317065315,269124800
2000-11-29,0.2645498812198639,0.2758474950861424,0.25984288149436957,0.27255261539002706,492150400
2000-11-30,0.248545303940773,0.256076469406345,0.24289604366833187,0.2513694941328209,809597600
2000-12-01,0.25701868534088135,0.2636084697093489,0.2532522359332729,0.2560764256426643,385705600
2000-12-04,0.251369446516037,0.25890146530350094,0.24760385192673212,0.25890146530350094,371520800
2000-12-05,0.2560764253139496,0.2626670644224893,0.24666245124817493,0.255135045505136,613978400
2000-12-06,0.21559377014636993,0.2259499785315625,0.2108867706517914,0.22030159924979795,1374464000
2000-12-07,0.21559377014636993,0.22406719381752838,0.2108867706517914,0.21747740960891568,408917600
2000-12-08,0.226891428232193,0.23065787829169007,0.21747745252498438,0.2231258329213761,435624000
2000-12-11,0.22877423465251923,0.23159927955240991,0.22406723430736705,0.22877423465251923,332511200
2000-12-12,0.23159919679164886,0.24101316897825287,0.22594993861959972,0.22971553252217286,386260000
2000-12-13,0.22595003247261047,0.23442348330629778,0.22406724730909902,0.23442348330629778,344887200
2000-12-14,0.2174774706363678,0.22971563756095892,0.2174774706363678,0.22642075710189058,263317600
2000-12-15,0.21182818710803986,0.22124301621847745,0.21088678212995288,0.21936020626230346,513945600
2000-12-18,0.21465237438678741,0.2203016086583282,0.20994538726101628,0.21936020369127504,325808000
2000-12-19,0.21088676154613495,0.22971556318064756,0.21088676154613495,0.21653514058401413,374007200
2000-12-20,0.21653521060943604,0.2203016609810846,0.2052384363105781,0.20759193671734766,565331200
2000-12-21,0.21182818710803986,0.22594999082958545,0.20900398474361062,0.21465237690263736,366844800
2000-12-22,0.22595003247261047,0.22595003247261047,0.21276960616031051,0.21276960616031051,318052000
2000-12-26,0.2212430089712143,0.22594998342813583,0.21465236987126396,0.22406719867329974,216815200
2000-12-27,0.22312584519386292,0.22312584519386292,0.21371101422013453,0.2160645145613019,325466400
2000-12-28,0.22312584519386292,0.22500865552266422,0.2155938245489358,0.216535204573668,305177600
2000-12-29,0.22406719624996185,0.22594998098443517,0.21841881690687948,0.22124300657842066,630336000
2001-01-02,0.22406719624996185,0.2297155755930442,0.21936019670428494,0.22406719624996185,452312000
2001-01-03,0.24666239321231842,0.25136939170755296,0.21747736343624308,0.21841876816322134,817073600
2001-01-04,0.25701868534088135,0.2786716779545231,0.2532522359332729,0.2732586560580771,739396000
2001-01-05,0.24666239321231842,0.26172562303367364,0.24195456510841057,0.25513498547580926,412356000
2001-01-08,0.24948664009571075,0.25584109205148803,0.24007181131379174,0.25513504462747527,373699200
2001-01-09,0.2589015066623688,0.26572664951701225,0.24948667650642573,0.253252271697275,588929600
2001-01-10,0.24948664009571075,0.2560764244330505,0.24195462120426744,0.25136944998618643,580781600
2001-01-11,0.2711404860019684,0.27867164940900907,0.2447796417312861,0.2447796417312861,803734400
2001-01-12,0.2589015066623688,0.2711405520661985,0.2570187216367773,0.26925688715228774,423376800
2001-01-16,0.25796014070510864,0.27490616216150465,0.2560764756890721,0.2626671160941164,306118400
2001-01-17,0.253252238035202,0.2645498768547303,0.2485452635270372,0.2645498768547303,840873600
2001-01-18,0.28149595856666565,0.28243733859661285,0.26549131649313945,0.2683155320019868,1227010400
2001-01-19,0.2937348783016205,0.294676283145421,0.2814958611424174,0.29279347345782,776664000
2001-01-22,0.28996941447257996,0.29561779579628156,0.27773039180918213,0.28714522381072916,519327200
2001-01-23,0.3087981343269348,0.3153887737585799,0.28714514067955266,0.2909107355184029,879530400
2001-01-24,0.3087981343269348,0.3116231789197296,0.29467633035725316,0.310681799064765,717091200
2001-01-25,0.300325483083725,0.3097403097980688,0.2975012940078897,0.3097403097980688,489708800
2001-01-26,0.2946763336658478,0.29844275815589627,0.2871451439035879,0.29373492866064926,482820800
2001-01-29,0.32668644189834595,0.3276278469761819,0.2946763564026388,0.2946763564026388,855528800
2001-01-30,0.32762783765792847,0.33139340758284125,0.31444741275311305,0.3248036225047457,692423200
2001-01-31,0.32574501633644104,0.33892544078729403,0.322920826420195,0.32386223143883186,730704800
2001-02-01,0.3182130753993988,0.32386233696081296,0.3087982428158545,0.3116232884011619,369695200
2001-02-02,0.3106818199157715,0.3304520300404124,0.3087981550515216,0.31821298495925243,427341600
2001-02-05,0.3040911853313446,0.30974042024576826,0.2975014000913812,0.30879816042293784,286115200
2001-02-06,0.3182130753993988,0.3222140291774621,0.3012670756319214,0.30362055123583453,462711200
2001-02-07,0.31256452202796936,0.3144473316444385,0.2984426957146828,0.311152427385447,393887200
2001-02-08,0.31256452202796936,0.31727152092948324,0.30409109942443124,0.3097403327429246,604128000
2001-02-09,0.28808659315109253,0.31350604057504416,0.2814959526333044,0.3087981852171338,590083200
2001-02-12,0.29656001925468445,0.3012670198706412,0.28337959294889215,0.28714518841372394,274120000
2001-02-13,0.28808659315109253,0.30785680520702896,0.28620378285154674,0.3003256142881819,237070400
2001-02-14,0.2937348783016205,0.2956176628495616,0.27867164661101596,0.2890278792222779,309120000
2001-02-15,0.30220839381217957,0.3097404393392756,0.2965600132982149,0.2965600132982149,311416000
2001-02-16,0.2862038016319275,0.2937349930449631,0.28243735117663965,0.2862038016319275,263911200
2001-02-20,0.27584755420684814,0.292793576403589,0.2739647689969227,0.28902798084406933,314893600
2001-02-21,0.2843208909034729,0.30032550148880777,0.27490606361215286,0.27490606361215286,390258400
2001-02-22,0.28337958455085754,0.29185215524089086,0.27114056375889706,0.28714517990409477,431961600
2001-02-23,0.28337958455085754,0.2843209896740837,0.27490615911213434,0.28055453957215654,293865600
2001-02-26,0.2937348783016205,0.29655992244179824,0.2796130514548164,0.2871450946743368,206438400
2001-02-27,0.29185205698013306,0.292793461786407,0.28149584992135296,0.2904399623405516,348516000
2001-02-28,0.274906188249588,0.29279359139746614,0.2730233778035756,0.2918521861744599,508233600
2001-03-01,0.28243720531463623,0.28243720531463623,0.25890140840972026,0.26831540538408055,330461600
2001-03-02,0.28996941447257996,0.30785684359935056,0.27490620114733133,0.2758475812748341,406201600
2001-03-05,0.3069152534008026,0.3087980376610103,0.2899692397520038,0.29185202401221144,324172800
2001-03-06,0.3238622546195984,0.33233482497476935,0.3116232091716957,0.31209392428453836,731802400
2001-03-07,0.3200957477092743,0.32574498168949656,0.31256455864054206,0.3210371526277813,419540800
2001-03-08,0.31350597739219666,0.31821295191309856,0.3078567431627074,0.3116231674721055,204859200
